2021-07-23 09:53:57.986 parsl:626 Rank:0 [INFO]  Python version: 3.8.8 (default, Apr 13 2021, 12:59:45) 
[Clang 10.0.0 ]
2021-07-23 09:53:57.987 parsl:627 Rank:0 [INFO]  Debug logging: True
2021-07-23 09:53:57.987 parsl:628 Rank:0 [INFO]  Log dir: /Users/ananthhariharan/Documents/Code/GitHub/Parsl-Project/runinfo/020/htex_Local
2021-07-23 09:53:57.987 parsl:629 Rank:0 [INFO]  Manager ID: 635733cf244f
2021-07-23 09:53:57.987 parsl:630 Rank:0 [INFO]  Block ID: 0
2021-07-23 09:53:57.987 parsl:631 Rank:0 [INFO]  cores_per_worker: 1
2021-07-23 09:53:57.987 parsl:632 Rank:0 [INFO]  mem_per_worker: None
2021-07-23 09:53:57.987 parsl:633 Rank:0 [INFO]  task_port: 54142
2021-07-23 09:53:57.987 parsl:634 Rank:0 [INFO]  result_port: 54411
2021-07-23 09:53:57.987 parsl:635 Rank:0 [INFO]  addresses: 69.174.173.76,192.168.4.29,Ananths-Macbook.local
2021-07-23 09:53:57.987 parsl:636 Rank:0 [INFO]  max_workers: 3
2021-07-23 09:53:57.987 parsl:637 Rank:0 [INFO]  poll_period: 100
2021-07-23 09:53:57.987 parsl:638 Rank:0 [INFO]  address_probe_timeout: 30
2021-07-23 09:53:57.987 parsl:639 Rank:0 [INFO]  Prefetch capacity: 0
2021-07-23 09:53:57.987 parsl:640 Rank:0 [INFO]  Heartbeat threshold: 5
2021-07-23 09:53:57.987 parsl:641 Rank:0 [INFO]  Heartbeat period: 2
2021-07-23 09:53:57.987 parsl:642 Rank:0 [INFO]  CPU affinity: none
2021-07-23 09:53:57.987 parsl:118 Rank:0 [INFO]  Manager started
2021-07-23 09:53:57.988 parsl.executors.high_throughput.probe:34 Rank:0 [DEBUG]  Trying to connect back on tcp://69.174.173.76:54142
2021-07-23 09:53:57.988 parsl.executors.high_throughput.probe:34 Rank:0 [DEBUG]  Trying to connect back on tcp://192.168.4.29:54142
2021-07-23 09:53:57.989 parsl.executors.high_throughput.probe:34 Rank:0 [DEBUG]  Trying to connect back on tcp://Ananths-Macbook.local:54142
2021-07-23 09:53:58.002 parsl.executors.high_throughput.probe:47 Rank:0 [INFO]  Connected to interchange on 192.168.4.29
2021-07-23 09:53:58.129 parsl:125 Rank:0 [INFO]  Connection to Interchange successful on 192.168.4.29
2021-07-23 09:53:58.130 parsl:128 Rank:0 [INFO]  Task url : tcp://192.168.4.29:54142
2021-07-23 09:53:58.130 parsl:129 Rank:0 [INFO]  Result url : tcp://192.168.4.29:54411
2021-07-23 09:53:58.130 parsl:147 Rank:0 [INFO]  Manager connected
2021-07-23 09:53:58.132 parsl:173 Rank:0 [INFO]  Manager will spawn 3 workers
2021-07-23 09:53:58.204 parsl:401 Rank:0 [DEBUG]  Manager synced with workers
2021-07-23 09:53:58.210 parsl:226 Rank:0 [INFO]  [TASK PULL THREAD] starting
2021-07-23 09:53:58.212 parsl:232 Rank:0 [DEBUG]  Sending registration message: b'{"parsl_v": "1.1.0", "python_v": "3.8.8", "worker_count": 3, "uid": "635733cf244f", "block_id": "0", "prefetch_capacity": 0, "max_capacity": 3, "os": "Darwin", "hostname": "Ananths-Macbook.local", "dir": "/Users/ananthhariharan/Documents/Code/GitHub/Parsl-Project", "cpu_count": 2, "total_memory": 8589934592}'
2021-07-23 09:53:58.213 parsl:307 Rank:0 [DEBUG]  [RESULT_PUSH_THREAD] Starting thread
2021-07-23 09:53:58.213 parsl:310 Rank:0 [DEBUG]  [RESULT_PUSH_THREAD] push poll period: 0.1
2021-07-23 09:53:58.214 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
2021-07-23 09:53:58.216 parsl:416 Rank:0 [INFO]  Loop start
2021-07-23 09:53:58.215 parsl:344 Rank:0 [DEBUG]  [WORKER_WATCHDOG_THREAD] Starting thread
2021-07-23 09:53:58.322 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:58.322 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:58.323 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.326 parsl:274 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [1] of 1
2021-07-23 09:53:58.327 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:1
2021-07-23 09:53:58.327 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.328 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:58.328 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:58.328 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.335 parsl.process_loggers:28 Rank:0 [DEBUG]  Normal ending for send_first_message on thread MainThread
2021-07-23 09:53:58.532 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:58.533 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:58.533 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.540 parsl:274 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [2, 3] of 3
2021-07-23 09:53:58.540 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:2
2021-07-23 09:53:58.540 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.541 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:58.541 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:58.541 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.550 parsl.process_loggers:28 Rank:0 [DEBUG]  Normal ending for send_first_message on thread MainThread
2021-07-23 09:53:58.550 parsl.process_loggers:28 Rank:0 [DEBUG]  Normal ending for send_first_message on thread MainThread
2021-07-23 09:53:58.745 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:58.745 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:58.745 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.749 parsl:274 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [4] of 4
2021-07-23 09:53:58.750 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:1
2021-07-23 09:53:58.750 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.750 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:58.751 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:58.751 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.755 parsl.process_loggers:28 Rank:0 [DEBUG]  Normal ending for send_first_message on thread MainThread
2021-07-23 09:53:58.956 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:58.956 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:58.957 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.962 parsl:274 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [5] of 5
2021-07-23 09:53:58.963 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:1
2021-07-23 09:53:58.963 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.964 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:58.964 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:58.964 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:58.968 parsl.process_loggers:28 Rank:0 [DEBUG]  Normal ending for send_first_message on thread MainThread
2021-07-23 09:53:59.165 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:59.165 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:59.165 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:59.170 parsl:274 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [6] of 6
2021-07-23 09:53:59.170 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:1
2021-07-23 09:53:59.170 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:59.171 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:59.171 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:59.171 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:59.174 parsl.process_loggers:28 Rank:0 [DEBUG]  Normal ending for send_first_message on thread MainThread
2021-07-23 09:53:59.376 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:59.377 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:59.377 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:59.381 parsl:274 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [7, 8] of 8
2021-07-23 09:53:59.381 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:2
2021-07-23 09:53:59.381 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:59.382 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:59.382 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:59.382 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:59.385 parsl.process_loggers:28 Rank:0 [DEBUG]  Normal ending for send_first_message on thread MainThread
2021-07-23 09:53:59.386 parsl.process_loggers:28 Rank:0 [DEBUG]  Normal ending for send_first_message on thread MainThread
2021-07-23 09:53:59.587 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:59.587 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:59.587 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:59.595 parsl:274 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [9] of 9
2021-07-23 09:53:59.595 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:1
2021-07-23 09:53:59.596 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
2021-07-23 09:53:59.597 parsl:283 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2021-07-23 09:53:59.597 parsl:244 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:3, pending tasks:0
2021-07-23 09:53:59.597 parsl:252 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 3
