2021-07-30 10:55:23.485 parsl:626 Rank:0 [INFO]  Python version: 3.8.8 (default, Apr 13 2021, 12:59:45) 
[Clang 10.0.0 ]
2021-07-30 10:55:23.486 parsl:627 Rank:0 [INFO]  Debug logging: True
2021-07-30 10:55:23.486 parsl:628 Rank:0 [INFO]  Log dir: /Users/ananthhariharan/Documents/Code/GitHub/Parsl-Project/runinfo/034/htex_Local
2021-07-30 10:55:23.486 parsl:629 Rank:0 [INFO]  Manager ID: 7d3018b998fc
2021-07-30 10:55:23.486 parsl:630 Rank:0 [INFO]  Block ID: 1
2021-07-30 10:55:23.486 parsl:631 Rank:0 [INFO]  cores_per_worker: 0.25
2021-07-30 10:55:23.486 parsl:632 Rank:0 [INFO]  mem_per_worker: None
2021-07-30 10:55:23.492 parsl:633 Rank:0 [INFO]  task_port: 54692
2021-07-30 10:55:23.492 parsl:634 Rank:0 [INFO]  result_port: 54173
2021-07-30 10:55:23.493 parsl:635 Rank:0 [INFO]  addresses: 10.31.2.79,138.68.145.31,Ananths-Macbook.local
2021-07-30 10:55:23.493 parsl:636 Rank:0 [INFO]  max_workers: inf
2021-07-30 10:55:23.493 parsl:637 Rank:0 [INFO]  poll_period: 100
2021-07-30 10:55:23.493 parsl:638 Rank:0 [INFO]  address_probe_timeout: 30
2021-07-30 10:55:23.493 parsl:639 Rank:0 [INFO]  Prefetch capacity: 0
2021-07-30 10:55:23.493 parsl:640 Rank:0 [INFO]  Heartbeat threshold: 5
2021-07-30 10:55:23.493 parsl:641 Rank:0 [INFO]  Heartbeat period: 2
2021-07-30 10:55:23.494 parsl:642 Rank:0 [INFO]  CPU affinity: none
2021-07-30 10:55:23.494 parsl:118 Rank:0 [INFO]  Manager started
2021-07-30 10:55:23.494 parsl.executors.high_throughput.probe:34 Rank:0 [DEBUG]  Trying to connect back on tcp://10.31.2.79:54692
2021-07-30 10:55:23.497 parsl.executors.high_throughput.probe:34 Rank:0 [DEBUG]  Trying to connect back on tcp://138.68.145.31:54692
2021-07-30 10:55:23.498 parsl.executors.high_throughput.probe:34 Rank:0 [DEBUG]  Trying to connect back on tcp://Ananths-Macbook.local:54692
2021-07-30 10:55:23.522 parsl.executors.high_throughput.probe:47 Rank:0 [INFO]  Connected to interchange on Ananths-Macbook.local
2021-07-30 10:55:23.528 parsl:125 Rank:0 [INFO]  Connection to Interchange successful on Ananths-Macbook.local
2021-07-30 10:55:23.528 parsl:128 Rank:0 [INFO]  Task url : tcp://Ananths-Macbook.local:54692
2021-07-30 10:55:23.528 parsl:129 Rank:0 [INFO]  Result url : tcp://Ananths-Macbook.local:54173
2021-07-30 10:55:23.530 parsl:147 Rank:0 [INFO]  Manager connected
2021-07-30 10:55:23.534 parsl:173 Rank:0 [INFO]  Manager will spawn 16 workers
2021-07-30 10:55:24.372 parsl:401 Rank:0 [DEBUG]  Manager synced with workers
2021-07-30 10:55:24.376 parsl:226 Rank:0 [INFO]  [TASK PULL THREAD] starting
